DOI,KeywordID
10.1109/MNET.2024.3424570,704
10.1109/MNET.2024.3424570,633
10.1109/MNET.2024.3424570,145
10.1109/MNET.2024.3424570,635
10.1109/MNET.2024.3424570,778
10.1109/MNET.2024.3424570,779
10.1109/JIOT.2024.3486331,23
10.1109/JIOT.2024.3486331,310
10.1109/JIOT.2024.3486331,780
10.1109/JIOT.2024.3486331,781
10.1109/JIOT.2024.3486331,782
10.1109/JIOT.2024.3486331,783
10.1109/JIOT.2024.3486331,784
10.1109/JIOT.2024.3486331,313
10.1109/JIOT.2024.3486331,41
10.1109/JIOT.2024.3486331,145
10.1109/JIOT.2024.3486331,173
10.1109/JIOT.2024.3486331,753
10.1109/JIOT.2024.3486331,707
10.1109/JIOT.2024.3486331,785
10.1109/JIOT.2024.3486331,146
10.1109/TNNLS.2024.3407670,786
10.1109/TNNLS.2024.3407670,310
10.1109/TNNLS.2024.3407670,787
10.1109/TNNLS.2024.3407670,788
10.1109/TNNLS.2024.3407670,309
10.1109/TNNLS.2024.3407670,789
10.1109/TNNLS.2024.3407670,313
10.1109/TNNLS.2024.3407670,173
10.1109/TNNLS.2024.3407670,54
10.1109/TNNLS.2024.3407670,78
10.1109/TNNLS.2024.3407670,39
10.1109/TNNLS.2024.3407670,145
10.1109/TNNLS.2024.3407670,56
10.1109/TCSS.2024.3404425,618
10.1109/TCSS.2024.3404425,790
10.1109/TCSS.2024.3404425,791
10.1109/TCSS.2024.3404425,792
10.1109/TCSS.2024.3404425,793
10.1109/TCSS.2024.3404425,794
10.1109/TCSS.2024.3404425,795
10.1109/TCSS.2024.3404425,313
10.1109/TCSS.2024.3404425,652
10.1109/TCSS.2024.3404425,43
10.1109/TCSS.2024.3404425,292
10.1109/TCSS.2024.3404425,796
10.1109/TCSS.2024.3404425,797
10.1109/TNSM.2024.3387120,776
10.1109/TNSM.2024.3387120,310
10.1109/TNSM.2024.3387120,402
10.1109/TNSM.2024.3387120,798
10.1109/TNSM.2024.3387120,799
10.1109/TNSM.2024.3387120,313
10.1109/TNSM.2024.3387120,633
10.1109/TNSM.2024.3387120,636
10.1109/TNSM.2024.3387120,350
10.1109/TNSM.2024.3387120,52
10.1109/TNSM.2024.3387120,559
10.1109/TNSM.2024.3387120,459
10.1109/TDSC.2024.3473695,800
10.1109/TDSC.2024.3473695,801
10.1109/TDSC.2024.3473695,802
10.1109/TDSC.2024.3473695,803
10.1109/TDSC.2024.3473695,804
10.1109/TDSC.2024.3473695,805
10.1109/TDSC.2024.3473695,806
10.1109/TDSC.2024.3473695,807
10.1109/TDSC.2024.3473695,808
10.1109/TDSC.2024.3473695,809
10.1109/TDSC.2024.3473695,810
10.1109/TDSC.2024.3473695,188
10.1109/TDSC.2024.3473695,305
10.1109/COMST.2024.3376252,310
10.1109/COMST.2024.3376252,811
10.1109/COMST.2024.3376252,812
10.1109/COMST.2024.3376252,313
10.1109/COMST.2024.3376252,89
10.1109/COMST.2024.3376252,688
10.1109/COMST.2024.3376252,146
10.1109/COMST.2024.3376252,813
10.1109/COMST.2024.3376252,73
10.1109/COMST.2024.3376252,814
10.1109/TCE.2024.3485633,815
10.1109/TCE.2024.3485633,816
10.1109/TCE.2024.3485633,618
10.1109/TCE.2024.3485633,817
10.1109/TCE.2024.3485633,818
10.1109/TCE.2024.3485633,313
10.1109/TCE.2024.3485633,145
10.1109/TCE.2024.3485633,88
10.1109/TCE.2024.3485633,819
10.1109/TCE.2024.3485633,292
10.1109/TCE.2024.3485633,110
10.1109/TCE.2024.3485633,636
10.1109/TCE.2024.3485633,738
10.1109/TCE.2024.3485633,173
10.1109/TCE.2024.3485633,73
10.1109/TDSC.2024.3428549,820
10.1109/TDSC.2024.3428549,821
10.1109/TDSC.2024.3428549,313
10.1109/TDSC.2024.3428549,698
10.1109/TDSC.2024.3428549,617
10.1109/TDSC.2024.3428549,484
10.1109/TDSC.2024.3428549,551
10.1109/TDSC.2024.3428549,646
10.1109/TDSC.2024.3428549,635
10.1109/TITS.2024.3433480,822
10.1109/TITS.2024.3433480,823
10.1109/TITS.2024.3433480,824
10.1109/TITS.2024.3433480,825
10.1109/TITS.2024.3433480,310
10.1109/TITS.2024.3433480,727
10.1109/TITS.2024.3433480,313
10.1109/TITS.2024.3433480,145
10.1109/TITS.2024.3433480,826
10.1109/TITS.2024.3433480,123
10.1109/TITS.2024.3433480,234
10.1109/TITS.2024.3433480,121
10.1109/JIOT.2024.3484005,618
10.1109/JIOT.2024.3484005,827
10.1109/JIOT.2024.3484005,828
10.1109/JIOT.2024.3484005,829
10.1109/JIOT.2024.3484005,830
10.1109/JIOT.2024.3484005,313
10.1109/JIOT.2024.3484005,661
10.1109/JIOT.2024.3484005,87
10.1109/JIOT.2024.3484005,171
10.1109/JIOT.2024.3484005,41
10.1109/JIOT.2024.3484005,145
10.1109/JIOT.2024.3484005,155
10.1109/JIOT.2024.3484005,292
10.1109/JIOT.2024.3484005,440
10.1109/JIOT.2024.3484005,110
10.1109/ACCESS.2024.3439579,831
10.1109/ACCESS.2024.3439579,832
10.1109/ACCESS.2024.3439579,833
10.1109/ACCESS.2024.3439579,834
10.1109/ACCESS.2024.3439579,313
10.1109/ACCESS.2024.3439579,431
10.1109/ACCESS.2024.3439579,646
10.1109/ACCESS.2024.3439579,65
10.1109/ACCESS.2024.3439579,835
10.1109/ACCESS.2024.3439579,836
10.1109/ACCESS.2024.3439579,648
10.1109/ACCESS.2024.3439579,837
10.1109/TCCN.2024.3454280,838
10.1109/TCCN.2024.3454280,839
10.1109/TCCN.2024.3454280,840
10.1109/TCCN.2024.3454280,310
10.1109/TCCN.2024.3454280,841
10.1109/TCCN.2024.3454280,313
10.1109/TCCN.2024.3454280,292
10.1109/TCCN.2024.3454280,173
10.1109/TCCN.2024.3454280,88
10.1109/TCCN.2024.3454280,842
10.1109/TCCN.2024.3454280,707
10.1109/TCCN.2024.3454280,41
10.1109/ACCESS.2024.3487217,784
10.1109/ACCESS.2024.3487217,618
10.1109/ACCESS.2024.3487217,312
10.1109/ACCESS.2024.3487217,843
10.1109/ACCESS.2024.3487217,88
10.1109/ACCESS.2024.3487217,145
10.1109/ACCESS.2024.3487217,157
10.1109/ACCESS.2024.3487217,23
10.1109/ACCESS.2024.3487217,313
10.1109/ACCESS.2024.3487217,53
10.1109/ACCESS.2024.3487217,154
10.1109/ACCESS.2024.3487217,844
10.1109/ACCESS.2024.3487217,845
10.1109/ACCESS.2024.3487217,73
10.1109/ACCESS.2024.3487217,39
10.1109/JIOT.2024.3479450,846
10.1109/JIOT.2024.3479450,847
10.1109/JIOT.2024.3479450,848
10.1109/JIOT.2024.3479450,849
10.1109/JIOT.2024.3479450,850
10.1109/JIOT.2024.3479450,313
10.1109/JIOT.2024.3479450,23
10.1109/JIOT.2024.3479450,646
10.1109/JIOT.2024.3479450,145
10.1109/JIOT.2024.3479450,851
10.1109/JIOT.2024.3479450,852
10.1109/JIOT.2024.3479450,709
10.1109/JIOT.2024.3479450,836
10.1109/JIOT.2024.3479450,431
10.1109/JIOT.2024.3479450,853
10.1109/TITS.2024.3443909,854
10.1109/TITS.2024.3443909,310
10.1109/TITS.2024.3443909,855
10.1109/TITS.2024.3443909,856
10.1109/TITS.2024.3443909,857
10.1109/TITS.2024.3443909,313
10.1109/TITS.2024.3443909,726
10.1109/TITS.2024.3443909,173
10.1109/TITS.2024.3443909,858
10.1109/TITS.2024.3443909,478
10.1109/TITS.2024.3443909,859
10.1109/TITS.2024.3443909,312
10.1109/TSC.2024.3411450,618
10.1109/TSC.2024.3411450,489
10.1109/TSC.2024.3411450,860
10.1109/TSC.2024.3411450,861
10.1109/TSC.2024.3411450,313
10.1109/TSC.2024.3411450,73
10.1109/TSC.2024.3411450,78
10.1109/TSC.2024.3411450,862
10.1109/TSC.2024.3411450,332
10.1109/TSC.2024.3411450,679
10.1109/TSC.2024.3411450,803
10.1109/TETC.2024.3386803,863
10.1109/TETC.2024.3386803,864
10.1109/TETC.2024.3386803,865
10.1109/TETC.2024.3386803,866
10.1109/TETC.2024.3386803,74
10.1109/TETC.2024.3386803,313
10.1109/TETC.2024.3386803,867
10.1109/TETC.2024.3386803,636
10.1109/TETC.2024.3386803,52
10.1109/TETC.2024.3386803,145
10.1109/TETC.2024.3386803,73
10.1109/JAS.2024.124626,618
10.1109/JAS.2024.124626,868
10.1109/JAS.2024.124626,869
10.1109/JAS.2024.124626,870
10.1109/JAS.2024.124626,440
10.1109/JAS.2024.124626,795
10.1109/JAS.2024.124626,313
10.1109/JAS.2024.124626,110
10.1109/JAS.2024.124626,312
10.1109/JAS.2024.124626,871
10.1109/JAS.2024.124626,292
10.1109/JAS.2024.124626,872
10.1109/JAS.2024.124626,873
10.1109/JAS.2024.124626,874
10.1109/TSC.2024.3404372,875
10.1109/TSC.2024.3404372,876
10.1109/TSC.2024.3404372,877
10.1109/TSC.2024.3404372,878
10.1109/TSC.2024.3404372,491
10.1109/TSC.2024.3404372,313
10.1109/TSC.2024.3404372,879
10.1109/TSC.2024.3404372,880
10.1109/TSC.2024.3404372,146
10.1109/TSC.2024.3404372,696
10.1109/TSC.2024.3404372,698
10.1109/TDSC.2024.3431011,618
10.1109/TDSC.2024.3431011,881
10.1109/TDSC.2024.3431011,882
10.1109/TDSC.2024.3431011,313
10.1109/TDSC.2024.3431011,312
10.1109/TDSC.2024.3431011,659
10.1109/TDSC.2024.3431011,658
10.1109/TDSC.2024.3431011,419
10.1109/TDSC.2024.3431011,65
10.1109/TDSC.2024.3431011,485
10.1109/TKDE.2024.3436514,618
10.1109/TKDE.2024.3436514,883
10.1109/TKDE.2024.3436514,884
10.1109/TKDE.2024.3436514,698
10.1109/TKDE.2024.3436514,313
10.1109/TKDE.2024.3436514,312
10.1109/TKDE.2024.3436514,359
10.1109/TKDE.2024.3436514,145
10.1109/TKDE.2024.3436514,42
10.1109/TKDE.2024.3436514,885
10.1109/JIOT.2024.3485674,618
10.1109/JIOT.2024.3485674,886
10.1109/JIOT.2024.3485674,887
10.1109/JIOT.2024.3485674,888
10.1109/JIOT.2024.3485674,889
10.1109/JIOT.2024.3485674,313
10.1109/JIOT.2024.3485674,753
10.1109/JIOT.2024.3485674,332
10.1109/JIOT.2024.3485674,73
10.1109/JIOT.2024.3485674,156
10.1109/JIOT.2024.3485674,23
10.1109/JIOT.2024.3485674,708
10.1109/JIOT.2024.3485674,146
10.1109/JIOT.2024.3485674,41
10.1109/JIOT.2024.3485674,175
10.1109/TCSS.2023.3308608,618
10.1109/TCSS.2023.3308608,890
10.1109/TCSS.2023.3308608,891
10.1109/TCSS.2023.3308608,892
10.1109/TCSS.2023.3308608,893
10.1109/TCSS.2023.3308608,894
10.1109/TCSS.2023.3308608,36
10.1109/TCSS.2023.3308608,313
10.1109/TCSS.2023.3308608,42
10.1109/TCSS.2023.3308608,895
10.1109/TCSS.2023.3308608,88
10.1109/TCSS.2023.3308608,896
10.1109/TCSS.2023.3308608,634
10.1109/TCE.2024.3426101,738
10.1109/TCE.2024.3426101,618
10.1109/TCE.2024.3426101,897
10.1109/TCE.2024.3426101,898
10.1109/TCE.2024.3426101,899
10.1109/TCE.2024.3426101,146
10.1109/TCE.2024.3426101,753
10.1109/TCE.2024.3426101,313
10.1109/TCE.2024.3426101,145
10.1109/TCE.2024.3426101,900
10.1109/TCE.2024.3426101,73
10.1109/TCE.2024.3416402,901
10.1109/TCE.2024.3416402,902
10.1109/TCE.2024.3416402,618
10.1109/TCE.2024.3416402,903
10.1109/TCE.2024.3416402,145
10.1109/TCE.2024.3416402,53
10.1109/TCE.2024.3416402,313
10.1109/TCE.2024.3416402,23
10.1109/TCE.2024.3416402,738
10.1109/TCE.2024.3416402,550
10.1109/TCE.2024.3416402,417
10.1109/TCE.2024.3416402,904
10.1109/ACCESS.2024.3482550,618
10.1109/ACCESS.2024.3482550,905
10.1109/ACCESS.2024.3482550,906
10.1109/ACCESS.2024.3482550,596
10.1109/ACCESS.2024.3482550,15
10.1109/ACCESS.2024.3482550,313
10.1109/ACCESS.2024.3482550,23
10.1109/ACCESS.2024.3482550,907
10.1109/ACCESS.2024.3482550,171
10.1109/ACCESS.2024.3482550,908
10.1109/ACCESS.2024.3482550,688
10.1109/ACCESS.2024.3482550,560
10.1109/ACCESS.2024.3482550,909
10.1109/ACCESS.2024.3482550,910
10.1109/ACCESS.2024.3482550,43
10.1109/TCE.2024.3478794,911
10.1109/TCE.2024.3478794,912
10.1109/TCE.2024.3478794,913
10.1109/TCE.2024.3478794,914
10.1109/TCE.2024.3478794,915
10.1109/TCE.2024.3478794,916
10.1109/TCE.2024.3478794,917
10.1109/TCE.2024.3478794,313
10.1109/TCE.2024.3478794,842
10.1109/TCE.2024.3478794,145
10.1109/TCE.2024.3478794,88
10.1109/TCE.2024.3478794,635
10.1109/TCE.2024.3478794,292
10.1109/TCE.2024.3478794,738
10.1109/TCE.2024.3478794,173
10.1109/TCE.2024.3478794,110
10.1109/TVT.2024.3469385,618
10.1109/TVT.2024.3469385,758
10.1109/TVT.2024.3469385,918
10.1109/TVT.2024.3469385,919
10.1109/TVT.2024.3469385,920
10.1109/TVT.2024.3469385,784
10.1109/TVT.2024.3469385,313
10.1109/TVT.2024.3469385,145
10.1109/TVT.2024.3469385,151
10.1109/TVT.2024.3469385,350
10.1109/TVT.2024.3469385,921
10.1109/TVT.2024.3469385,38
10.1109/TVT.2024.3469385,73
10.1109/TVT.2024.3469385,39
10.1109/TVT.2024.3469385,52
10.1109/TCE.2024.3471901,922
10.1109/TCE.2024.3471901,923
10.1109/TCE.2024.3471901,924
10.1109/TCE.2024.3471901,925
10.1109/TCE.2024.3471901,926
10.1109/TCE.2024.3471901,313
10.1109/TCE.2024.3471901,704
10.1109/TCE.2024.3471901,171
10.1109/TCE.2024.3471901,23
10.1109/TCE.2024.3471901,636
10.1109/TCE.2024.3471901,145
10.1109/TCE.2024.3471901,634
10.1109/TCE.2024.3471901,688
10.1109/TCE.2024.3471901,738
10.1109/TCE.2024.3471901,459
10.1109/TDSC.2024.3368655,927
10.1109/TDSC.2024.3368655,618
10.1109/TDSC.2024.3368655,775
10.1109/TDSC.2024.3368655,928
10.1109/TDSC.2024.3368655,548
10.1109/TDSC.2024.3368655,313
10.1109/TDSC.2024.3368655,73
10.1109/TDSC.2024.3368655,7
10.1109/TDSC.2024.3368655,145
10.1109/TDSC.2024.3368655,90
10.1109/TDSC.2024.3368655,312
10.1109/TWC.2024.3401184,623
10.1109/TWC.2024.3401184,310
10.1109/TWC.2024.3401184,929
10.1109/TWC.2024.3401184,930
10.1109/TWC.2024.3401184,931
10.1109/TWC.2024.3401184,932
10.1109/TWC.2024.3401184,313
10.1109/TWC.2024.3401184,292
10.1109/TWC.2024.3401184,173
10.1109/TWC.2024.3401184,88
10.1109/TWC.2024.3401184,54
10.1109/TWC.2024.3401184,933
10.1109/TSG.2024.3445659,618
10.1109/TSG.2024.3445659,934
10.1109/TSG.2024.3445659,935
10.1109/TSG.2024.3445659,936
10.1109/TSG.2024.3445659,937
10.1109/TSG.2024.3445659,938
10.1109/TSG.2024.3445659,939
10.1109/TSG.2024.3445659,313
10.1109/TSG.2024.3445659,867
10.1109/TSG.2024.3445659,940
10.1109/TSG.2024.3445659,28
10.1109/TSG.2024.3445659,707
10.1109/TSG.2024.3445659,661
10.1109/TSG.2024.3445659,634
10.1109/TASE.2024.3397561,941
10.1109/TASE.2024.3397561,310
10.1109/TASE.2024.3397561,942
10.1109/TASE.2024.3397561,943
10.1109/TASE.2024.3397561,313
10.1109/TASE.2024.3397561,944
10.1109/TASE.2024.3397561,945
10.1109/TASE.2024.3397561,370
10.1109/TASE.2024.3397561,145
10.1109/TASE.2024.3397561,88
10.1109/TASE.2024.3397561,333
10.1109/TDSC.2024.3411820,310
10.1109/TDSC.2024.3411820,946
10.1109/TDSC.2024.3411820,947
10.1109/TDSC.2024.3411820,948
10.1109/TDSC.2024.3411820,949
10.1109/TDSC.2024.3411820,313
10.1109/TDSC.2024.3411820,950
10.1109/TDSC.2024.3411820,713
10.1109/TDSC.2024.3411820,145
10.1109/TDSC.2024.3411820,146
10.1109/TDSC.2024.3411820,814
10.1109/TDSC.2024.3411820,688
10.1109/TBDATA.2024.3403390,618
10.1109/TBDATA.2024.3403390,951
10.1109/TBDATA.2024.3403390,952
10.1109/TBDATA.2024.3403390,56
10.1109/TBDATA.2024.3403390,313
10.1109/TBDATA.2024.3403390,173
10.1109/TBDATA.2024.3403390,54
10.1109/TBDATA.2024.3403390,39
10.1109/TBDATA.2024.3403390,762
10.1109/TBDATA.2024.3403390,953
10.1109/JIOT.2024.3470731,954
10.1109/JIOT.2024.3470731,955
10.1109/JIOT.2024.3470731,848
10.1109/JIOT.2024.3470731,956
10.1109/JIOT.2024.3470731,646
10.1109/JIOT.2024.3470731,313
10.1109/JIOT.2024.3470731,704
10.1109/JIOT.2024.3470731,23
10.1109/JIOT.2024.3470731,78
10.1109/JIOT.2024.3470731,679
10.1109/JIOT.2024.3470731,957
10.1109/JIOT.2024.3470731,904
10.1109/JIOT.2024.3470731,70
10.1109/JIOT.2024.3470731,389
10.1109/TITS.2024.3439822,958
10.1109/TITS.2024.3439822,310
10.1109/TITS.2024.3439822,959
10.1109/TITS.2024.3439822,960
10.1109/TITS.2024.3439822,961
10.1109/TITS.2024.3439822,112
10.1109/TITS.2024.3439822,962
10.1109/TITS.2024.3439822,313
10.1109/TITS.2024.3439822,35
10.1109/TITS.2024.3439822,963
10.1109/TITS.2024.3439822,90
10.1109/TITS.2024.3439822,39
10.1109/TITS.2024.3439822,312
10.1109/TPDS.2024.3467927,964
10.1109/TPDS.2024.3467927,310
10.1109/TPDS.2024.3467927,965
10.1109/TPDS.2024.3467927,966
10.1109/TPDS.2024.3467927,313
10.1109/TPDS.2024.3467927,65
10.1109/TPDS.2024.3467927,967
10.1109/TPDS.2024.3467927,635
10.1109/TPDS.2024.3467927,312
10.1109/TPDS.2024.3467927,704
10.1109/TPDS.2024.3467927,251
10.1109/TPDS.2024.3467927,968
10.1109/TPDS.2024.3467927,646
10.1109/TPDS.2024.3467927,969
10.1109/MNET.2024.3457577,970
10.1109/MNET.2024.3457577,713
10.1109/MNET.2024.3457577,618
10.1109/MNET.2024.3457577,971
10.1109/MNET.2024.3457577,972
10.1109/MNET.2024.3457577,313
10.1109/MNET.2024.3457577,803
10.1109/MNET.2024.3457577,39
10.1109/MNET.2024.3457577,121
10.1109/MNET.2024.3457577,36
10.1109/MNET.2024.3457577,305
10.1109/ACCESS.2024.3452003,119
10.1109/ACCESS.2024.3452003,618
10.1109/ACCESS.2024.3452003,973
10.1109/ACCESS.2024.3452003,974
10.1109/ACCESS.2024.3452003,975
10.1109/ACCESS.2024.3452003,313
10.1109/ACCESS.2024.3452003,713
10.1109/ACCESS.2024.3452003,55
10.1109/ACCESS.2024.3452003,145
10.1109/ACCESS.2024.3452003,976
10.1109/ACCESS.2024.3452003,658
10.1109/ACCESS.2024.3452003,749
10.1109/ACCESS.2024.3452003,977
10.1109/TNSE.2024.3449146,978
10.1109/TNSE.2024.3449146,979
10.1109/TNSE.2024.3449146,980
10.1109/TNSE.2024.3449146,981
10.1109/TNSE.2024.3449146,982
10.1109/TNSE.2024.3449146,983
10.1109/TNSE.2024.3449146,90
10.1109/TNSE.2024.3449146,7
10.1109/TNSE.2024.3449146,156
10.1109/TNSE.2024.3449146,145
10.1109/TNSE.2024.3449146,292
10.1109/TNSE.2024.3449146,313
10.1109/TNSE.2024.3449146,283
10.26599/TST.2024.9010019,310
10.26599/TST.2024.9010019,309
10.26599/TST.2024.9010019,984
10.26599/TST.2024.9010019,985
10.26599/TST.2024.9010019,986
10.26599/TST.2024.9010019,312
10.26599/TST.2024.9010019,313
10.26599/TST.2024.9010019,646
10.26599/TST.2024.9010019,987
10.26599/TST.2024.9010019,188
10.26599/TST.2024.9010019,988
10.1109/TCE.2024.3391667,457
10.1109/TCE.2024.3391667,150
10.1109/TCE.2024.3391667,989
10.1109/TCE.2024.3391667,990
10.1109/TCE.2024.3391667,618
10.1109/TCE.2024.3391667,991
10.1109/TCE.2024.3391667,992
10.1109/TCE.2024.3391667,313
10.1109/TCE.2024.3391667,993
10.1109/TCE.2024.3391667,87
10.1109/TCE.2024.3391667,78
10.1109/TCE.2024.3391667,73
10.1109/TCE.2024.3391667,51
10.1109/TCE.2024.3391667,738
10.1109/JIOT.2024.3457837,994
10.1109/JIOT.2024.3457837,995
10.1109/JIOT.2024.3457837,310
10.1109/JIOT.2024.3457837,996
10.1109/JIOT.2024.3457837,997
10.1109/JIOT.2024.3457837,23
10.1109/JIOT.2024.3457837,819
10.1109/JIOT.2024.3457837,313
10.1109/JIOT.2024.3457837,998
10.1109/JIOT.2024.3457837,145
10.1109/JIOT.2024.3457837,292
10.1109/JIOT.2024.3457837,127
10.1109/JIOT.2024.3445601,618
10.1109/JIOT.2024.3445601,891
10.1109/JIOT.2024.3445601,999
10.1109/JIOT.2024.3445601,1000
10.1109/JIOT.2024.3445601,1001
10.1109/JIOT.2024.3445601,42
10.1109/JIOT.2024.3445601,1002
10.1109/JIOT.2024.3445601,1003
10.1109/JIOT.2024.3445601,1004
10.1109/JIOT.2024.3445601,313
10.1109/JIOT.2024.3445601,145
10.1109/JIOT.2024.3445601,1005
10.26599/TST.2023.9010112,310
10.26599/TST.2023.9010112,1006
10.26599/TST.2023.9010112,1007
10.26599/TST.2023.9010112,1008
10.26599/TST.2023.9010112,21
10.26599/TST.2023.9010112,313
10.26599/TST.2023.9010112,1009
10.26599/TST.2023.9010112,1010
10.26599/TST.2023.9010112,659
10.26599/TST.2023.9010112,634
10.26599/TST.2023.9010112,332
10.1109/TII.2024.3438253,618
10.1109/TII.2024.3438253,1011
10.1109/TII.2024.3438253,1012
10.1109/TII.2024.3438253,1013
10.1109/TII.2024.3438253,1014
10.1109/TII.2024.3438253,1003
10.1109/TII.2024.3438253,313
10.1109/TII.2024.3438253,145
10.1109/TII.2024.3438253,146
10.1109/TII.2024.3438253,39
10.1109/TII.2024.3438253,73
10.1109/TII.2024.3438253,312
10.1109/TNSM.2024.3473016,1015
10.1109/TNSM.2024.3473016,1016
10.1109/TNSM.2024.3473016,1017
10.1109/TNSM.2024.3473016,310
10.1109/TNSM.2024.3473016,145
10.1109/TNSM.2024.3473016,53
10.1109/TNSM.2024.3473016,1018
10.1109/TNSM.2024.3473016,904
10.1109/TNSM.2024.3473016,21
10.1109/TNSM.2024.3473016,784
10.1109/TNSM.2024.3473016,313
10.1109/TNSM.2024.3473016,127
10.1109/TNSM.2024.3473016,509
10.1109/TNSM.2024.3473016,1019
10.1109/TCE.2024.3454299,618
10.1109/TCE.2024.3454299,1020
10.1109/TCE.2024.3454299,1021
10.1109/TCE.2024.3454299,150
10.1109/TCE.2024.3454299,15
10.1109/TCE.2024.3454299,1022
10.1109/TCE.2024.3454299,1023
10.1109/TCE.2024.3454299,1024
10.1109/TCE.2024.3454299,145
10.1109/TCE.2024.3454299,313
10.1109/TCE.2024.3454299,87
10.1109/TCE.2024.3454299,23
10.1109/TCE.2024.3454299,1025
10.1109/TCE.2024.3454299,73
10.1109/TCE.2024.3454299,784
10.1109/ACCESS.2024.3481159,1026
10.1109/ACCESS.2024.3481159,973
10.1109/ACCESS.2024.3481159,1027
10.1109/ACCESS.2024.3481159,1028
10.1109/ACCESS.2024.3481159,1029
10.1109/ACCESS.2024.3481159,313
10.1109/ACCESS.2024.3481159,306
10.1109/ACCESS.2024.3481159,634
10.1109/ACCESS.2024.3481159,1030
10.1109/ACCESS.2024.3481159,1031
10.1109/ACCESS.2024.3481159,977
10.1109/ACCESS.2024.3481159,1032
10.1109/ACCESS.2024.3481159,727
10.1109/ACCESS.2024.3481159,679
10.1109/TCSS.2024.3449748,642
10.1109/TCSS.2024.3449748,1033
10.1109/TCSS.2024.3449748,1034
10.1109/TCSS.2024.3449748,1035
10.1109/TCSS.2024.3449748,1036
10.1109/TCSS.2024.3449748,504
10.1109/TCSS.2024.3449748,313
10.1109/TCSS.2024.3449748,1037
10.1109/TCSS.2024.3449748,1038
10.1109/TCSS.2024.3449748,1039
10.1109/TCSS.2024.3449748,53
10.1109/TCSS.2024.3449748,1040
10.1109/TITS.2024.3480029,1041
10.1109/TITS.2024.3480029,310
10.1109/TITS.2024.3480029,1042
10.1109/TITS.2024.3480029,1043
10.1109/TITS.2024.3480029,145
10.1109/TITS.2024.3480029,819
10.1109/TITS.2024.3480029,1044
10.1109/TITS.2024.3480029,784
10.1109/TITS.2024.3480029,173
10.1109/TITS.2024.3480029,767
10.1109/TITS.2024.3480029,313
10.1109/TITS.2024.3480029,23
10.1109/TITS.2024.3480029,73
10.1109/TITS.2024.3480029,1045
10.1109/TNET.2024.3436862,1046
10.1109/TNET.2024.3436862,310
10.1109/TNET.2024.3436862,1047
10.1109/TNET.2024.3436862,313
10.1109/TNET.2024.3436862,626
10.1109/TNET.2024.3436862,784
10.1109/TNET.2024.3436862,56
10.1109/TNET.2024.3436862,54
10.1109/TNET.2024.3436862,842
10.1109/TNET.2024.3436862,39
10.1109/JIOT.2024.3454087,1047
10.1109/JIOT.2024.3454087,638
10.1109/JIOT.2024.3454087,1048
10.1109/JIOT.2024.3454087,310
10.1109/JIOT.2024.3454087,626
10.1109/JIOT.2024.3454087,313
10.1109/JIOT.2024.3454087,173
10.1109/JIOT.2024.3454087,23
10.1109/JIOT.2024.3454087,784
10.1109/JIOT.2024.3454087,78
10.1109/JIOT.2024.3454087,305
10.1109/TC.2024.3475573,618
10.1109/TC.2024.3475573,1049
10.1109/TC.2024.3475573,1050
10.1109/TC.2024.3475573,145
10.1109/TC.2024.3475573,313
10.1109/TC.2024.3475573,698
10.1109/TC.2024.3475573,635
10.1109/TC.2024.3475573,312
10.1109/TC.2024.3475573,338
10.1109/TC.2024.3475573,661
10.1109/TC.2024.3475573,634
10.1109/TC.2024.3475573,687
10.1109/TC.2024.3475573,321
10.1109/TSC.2024.3486185,626
10.1109/TSC.2024.3486185,1051
10.1109/TSC.2024.3486185,618
10.1109/TSC.2024.3486185,1052
10.1109/TSC.2024.3486185,39
10.1109/TSC.2024.3486185,313
10.1109/TSC.2024.3486185,56
10.1109/TSC.2024.3486185,54
10.1109/TSC.2024.3486185,55
10.1109/TSC.2024.3486185,312
10.1109/TSC.2024.3486185,156
10.1109/TSC.2024.3486185,26
10.1109/TSC.2024.3486185,173
10.1109/TVT.2024.3458080,1053
10.1109/TVT.2024.3458080,1054
10.1109/TVT.2024.3458080,1055
10.1109/TVT.2024.3458080,1056
10.1109/TVT.2024.3458080,1057
10.1109/TVT.2024.3458080,313
10.1109/TVT.2024.3458080,260
10.1109/TVT.2024.3458080,1058
10.1109/TVT.2024.3458080,312
10.1109/TVT.2024.3458080,1025
10.1109/TVT.2024.3458080,38
10.1109/TIV.2024.3386775,618
10.1109/TIV.2024.3386775,1059
10.1109/TIV.2024.3386775,1060
10.1109/TIV.2024.3386775,490
10.1109/TIV.2024.3386775,1061
10.1109/TIV.2024.3386775,1062
10.1109/TIV.2024.3386775,1063
10.1109/TNSE.2023.3324639,1064
10.1109/TNSE.2023.3324639,618
10.1109/TNSE.2023.3324639,904
10.1109/TNSE.2023.3324639,819
10.1109/TNSE.2023.3324639,313
10.1109/TNSE.2023.3324639,173
10.1109/TNSE.2023.3324639,54
10.1109/TNSE.2023.3324639,39
10.1109/TNSE.2023.3324639,784
10.1109/ACCESS.2019.2952687,1065
10.1109/ACCESS.2019.2952687,1066
10.1109/ACCESS.2019.2952687,1067
10.1109/ACCESS.2019.2952687,867
10.1109/ACCESS.2019.2952687,618
10.1109/ACCESS.2019.2952687,77
10.1109/ACCESS.2019.2952687,28
10.1109/ACCESS.2019.2952687,25
